Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Origin file;Origin frame number;Origin track;Origin track frame number
nightTest/nightSequence1--00103.jpg;stop;762;382;778;400;nightTest/nightSequence1/testSequence1.mp4;103;nightTest/nightSequence1/testSequence1.mp4;103
nightTest/nightSequence1--00104.jpg;go;694;400;698;405;nightTest/nightSequence1/testSequence1.mp4;104;nightTest/nightSequence1/testSequence1.mp4;104
nightTest/nightSequence1--00104.jpg;go;729;413;733;417;nightTest/nightSequence1/testSequence1.mp4;104;nightTest/nightSequence1/testSequence1.mp4;104
nightTest/nightSequence1--00104.jpg;stop;762;382;777;400;nightTest/nightSequence1/testSequence1.mp4;104;nightTest/nightSequence1/testSequence1.mp4;104
nightTest/nightSequence1--00105.jpg;go;694;401;698;406;nightTest/nightSequence1/testSequence1.mp4;105;nightTest/nightSequence1/testSequence1.mp4;105
nightTest/nightSequence1--00105.jpg;go;728;413;732;417;nightTest/nightSequence1/testSequence1.mp4;105;nightTest/nightSequence1/testSequence1.mp4;105
nightTest/nightSequence1--00105.jpg;stop;761;382;777;402;nightTest/nightSequence1/testSequence1.mp4;105;nightTest/nightSequence1/testSequence1.mp4;105
nightTest/nightSequence1--00106.jpg;go;694;401;698;406;nightTest/nightSequence1/testSequence1.mp4;106;nightTest/nightSequence1/testSequence1.mp4;106
nightTest/nightSequence1--00106.jpg;go;728;413;732;417;nightTest/nightSequence1/testSequence1.mp4;106;nightTest/nightSequence1/testSequence1.mp4;106
nightTest/nightSequence1--00106.jpg;stop;761;382;777;402;nightTest/nightSequence1/testSequence1.mp4;106;nightTest/nightSequence1/testSequence1.mp4;106
nightTest/nightSequence1--00107.jpg;go;693;400;698;405;nightTest/nightSequence1/testSequence1.mp4;107;nightTest/nightSequence1/testSequence1.mp4;107
nightTest/nightSequence1--00107.jpg;go;729;413;733;417;nightTest/nightSequence1/testSequence1.mp4;107;nightTest/nightSequence1/testSequence1.mp4;107
nightTest/nightSequence1--00107.jpg;stop;761;382;777;401;nightTest/nightSequence1/testSequence1.mp4;107;nightTest/nightSequence1/testSequence1.mp4;107
nightTest/nightSequence1--00108.jpg;go;693;400;698;405;nightTest/nightSequence1/testSequence1.mp4;108;nightTest/nightSequence1/testSequence1.mp4;108
nightTest/nightSequence1--00108.jpg;go;728;413;732;417;nightTest/nightSequence1/testSequence1.mp4;108;nightTest/nightSequence1/testSequence1.mp4;108
nightTest/nightSequence1--00108.jpg;stop;761;382;776;400;nightTest/nightSequence1/testSequence1.mp4;108;nightTest/nightSequence1/testSequence1.mp4;108
nightTest/nightSequence1--00109.jpg;go;693;400;698;405;nightTest/nightSequence1/testSequence1.mp4;109;nightTest/nightSequence1/testSequence1.mp4;109
nightTest/nightSequence1--00109.jpg;go;728;412;732;416;nightTest/nightSequence1/testSequence1.mp4;109;nightTest/nightSequence1/testSequence1.mp4;109
nightTest/nightSequence1--00109.jpg;stop;760;382;776;400;nightTest/nightSequence1/testSequence1.mp4;109;nightTest/nightSequence1/testSequence1.mp4;109
nightTest/nightSequence1--00110.jpg;go;693;400;698;404;nightTest/nightSequence1/testSequence1.mp4;110;nightTest/nightSequence1/testSequence1.mp4;110
nightTest/nightSequence1--00110.jpg;go;728;412;732;416;nightTest/nightSequence1/testSequence1.mp4;110;nightTest/nightSequence1/testSequence1.mp4;110
nightTest/nightSequence1--00110.jpg;stop;760;382;776;400;nightTest/nightSequence1/testSequence1.mp4;110;nightTest/nightSequence1/testSequence1.mp4;110
nightTest/nightSequence1--00111.jpg;go;692;400;697;405;nightTest/nightSequence1/testSequence1.mp4;111;nightTest/nightSequence1/testSequence1.mp4;111
nightTest/nightSequence1--00111.jpg;go;727;412;732;417;nightTest/nightSequence1/testSequence1.mp4;111;nightTest/nightSequence1/testSequence1.mp4;111
nightTest/nightSequence1--00111.jpg;stop;760;382;776;400;nightTest/nightSequence1/testSequence1.mp4;111;nightTest/nightSequence1/testSequence1.mp4;111
nightTest/nightSequence1--00112.jpg;go;694;400;698;405;nightTest/nightSequence1/testSequence1.mp4;112;nightTest/nightSequence1/testSequence1.mp4;112
nightTest/nightSequence1--00112.jpg;go;728;412;732;416;nightTest/nightSequence1/testSequence1.mp4;112;nightTest/nightSequence1/testSequence1.mp4;112
nightTest/nightSequence1--00112.jpg;stop;760;381;776;400;nightTest/nightSequence1/testSequence1.mp4;112;nightTest/nightSequence1/testSequence1.mp4;112
nightTest/nightSequence1--00113.jpg;go;694;400;698;405;nightTest/nightSequence1/testSequence1.mp4;113;nightTest/nightSequence1/testSequence1.mp4;113
nightTest/nightSequence1--00113.jpg;go;728;412;732;416;nightTest/nightSequence1/testSequence1.mp4;113;nightTest/nightSequence1/testSequence1.mp4;113
nightTest/nightSequence1--00113.jpg;stop;760;380;776;400;nightTest/nightSequence1/testSequence1.mp4;113;nightTest/nightSequence1/testSequence1.mp4;113
nightTest/nightSequence1--00114.jpg;go;692;399;697;404;nightTest/nightSequence1/testSequence1.mp4;114;nightTest/nightSequence1/testSequence1.mp4;114
nightTest/nightSequence1--00114.jpg;go;728;412;732;416;nightTest/nightSequence1/testSequence1.mp4;114;nightTest/nightSequence1/testSequence1.mp4;114
nightTest/nightSequence1--00114.jpg;stop;760;380;776;398;nightTest/nightSequence1/testSequence1.mp4;114;nightTest/nightSequence1/testSequence1.mp4;114
nightTest/nightSequence1--00115.jpg;go;692;398;697;403;nightTest/nightSequence1/testSequence1.mp4;115;nightTest/nightSequence1/testSequence1.mp4;115
nightTest/nightSequence1--00115.jpg;go;728;412;732;416;nightTest/nightSequence1/testSequence1.mp4;115;nightTest/nightSequence1/testSequence1.mp4;115
nightTest/nightSequence1--00115.jpg;stop;760;380;776;400;nightTest/nightSequence1/testSequence1.mp4;115;nightTest/nightSequence1/testSequence1.mp4;115
nightTest/nightSequence1--00116.jpg;go;692;399;697;404;nightTest/nightSequence1/testSequence1.mp4;116;nightTest/nightSequence1/testSequence1.mp4;116
nightTest/nightSequence1--00116.jpg;go;727;413;731;417;nightTest/nightSequence1/testSequence1.mp4;116;nightTest/nightSequence1/testSequence1.mp4;116
nightTest/nightSequence1--00116.jpg;stop;760;380;776;400;nightTest/nightSequence1/testSequence1.mp4;116;nightTest/nightSequence1/testSequence1.mp4;116
nightTest/nightSequence1--00117.jpg;go;692;398;697;403;nightTest/nightSequence1/testSequence1.mp4;117;nightTest/nightSequence1/testSequence1.mp4;117
nightTest/nightSequence1--00117.jpg;go;728;412;732;416;nightTest/nightSequence1/testSequence1.mp4;117;nightTest/nightSequence1/testSequence1.mp4;117
nightTest/nightSequence1--00117.jpg;stop;760;380;776;400;nightTest/nightSequence1/testSequence1.mp4;117;nightTest/nightSequence1/testSequence1.mp4;117
nightTest/nightSequence1--00118.jpg;go;692;400;697;405;nightTest/nightSequence1/testSequence1.mp4;118;nightTest/nightSequence1/testSequence1.mp4;118
nightTest/nightSequence1--00118.jpg;go;728;413;732;417;nightTest/nightSequence1/testSequence1.mp4;118;nightTest/nightSequence1/testSequence1.mp4;118
nightTest/nightSequence1--00118.jpg;stop;760;380;776;400;nightTest/nightSequence1/testSequence1.mp4;118;nightTest/nightSequence1/testSequence1.mp4;118
nightTest/nightSequence1--00119.jpg;go;692;400;697;405;nightTest/nightSequence1/testSequence1.mp4;119;nightTest/nightSequence1/testSequence1.mp4;119
nightTest/nightSequence1--00119.jpg;go;727;413;731;417;nightTest/nightSequence1/testSequence1.mp4;119;nightTest/nightSequence1/testSequence1.mp4;119
nightTest/nightSequence1--00119.jpg;stop;760;382;776;400;nightTest/nightSequence1/testSequence1.mp4;119;nightTest/nightSequence1/testSequence1.mp4;119
nightTest/nightSequence1--00120.jpg;go;692;401;697;406;nightTest/nightSequence1/testSequence1.mp4;120;nightTest/nightSequence1/testSequence1.mp4;120
nightTest/nightSequence1--00120.jpg;go;727;414;731;418;nightTest/nightSequence1/testSequence1.mp4;120;nightTest/nightSequence1/testSequence1.mp4;120
nightTest/nightSequence1--00120.jpg;stop;760;382;776;400;nightTest/nightSequence1/testSequence1.mp4;120;nightTest/nightSequence1/testSequence1.mp4;120
nightTest/nightSequence1--00121.jpg;go;692;401;697;407;nightTest/nightSequence1/testSequence1.mp4;121;nightTest/nightSequence1/testSequence1.mp4;121
nightTest/nightSequence1--00121.jpg;go;727;414;731;418;nightTest/nightSequence1/testSequence1.mp4;121;nightTest/nightSequence1/testSequence1.mp4;121
nightTest/nightSequence1--00121.jpg;stop;756;382;776;402;nightTest/nightSequence1/testSequence1.mp4;121;nightTest/nightSequence1/testSequence1.mp4;121
nightTest/nightSequence1--00122.jpg;go;692;402;697;408;nightTest/nightSequence1/testSequence1.mp4;122;nightTest/nightSequence1/testSequence1.mp4;122
nightTest/nightSequence1--00122.jpg;go;727;415;731;419;nightTest/nightSequence1/testSequence1.mp4;122;nightTest/nightSequence1/testSequence1.mp4;122
nightTest/nightSequence1--00122.jpg;stop;756;382;776;402;nightTest/nightSequence1/testSequence1.mp4;122;nightTest/nightSequence1/testSequence1.mp4;122
nightTest/nightSequence1--00123.jpg;go;692;403;697;408;nightTest/nightSequence1/testSequence1.mp4;123;nightTest/nightSequence1/testSequence1.mp4;123
nightTest/nightSequence1--00123.jpg;go;728;415;732;419;nightTest/nightSequence1/testSequence1.mp4;123;nightTest/nightSequence1/testSequence1.mp4;123
nightTest/nightSequence1--00123.jpg;stop;760;384;776;402;nightTest/nightSequence1/testSequence1.mp4;123;nightTest/nightSequence1/testSequence1.mp4;123
nightTest/nightSequence1--00124.jpg;go;692;404;697;409;nightTest/nightSequence1/testSequence1.mp4;124;nightTest/nightSequence1/testSequence1.mp4;124
nightTest/nightSequence1--00124.jpg;go;727;415;731;419;nightTest/nightSequence1/testSequence1.mp4;124;nightTest/nightSequence1/testSequence1.mp4;124
nightTest/nightSequence1--00124.jpg;stop;760;387;776;405;nightTest/nightSequence1/testSequence1.mp4;124;nightTest/nightSequence1/testSequence1.mp4;124
nightTest/nightSequence1--00125.jpg;go;692;404;697;409;nightTest/nightSequence1/testSequence1.mp4;125;nightTest/nightSequence1/testSequence1.mp4;125
nightTest/nightSequence1--00125.jpg;go;727;417;731;421;nightTest/nightSequence1/testSequence1.mp4;125;nightTest/nightSequence1/testSequence1.mp4;125
nightTest/nightSequence1--00125.jpg;stop;760;389;776;407;nightTest/nightSequence1/testSequence1.mp4;125;nightTest/nightSequence1/testSequence1.mp4;125
nightTest/nightSequence1--00126.jpg;go;691;405;696;410;nightTest/nightSequence1/testSequence1.mp4;126;nightTest/nightSequence1/testSequence1.mp4;126
nightTest/nightSequence1--00126.jpg;go;726;417;730;421;nightTest/nightSequence1/testSequence1.mp4;126;nightTest/nightSequence1/testSequence1.mp4;126
nightTest/nightSequence1--00126.jpg;stop;760;389;776;407;nightTest/nightSequence1/testSequence1.mp4;126;nightTest/nightSequence1/testSequence1.mp4;126
nightTest/nightSequence1--00127.jpg;go;690;406;695;411;nightTest/nightSequence1/testSequence1.mp4;127;nightTest/nightSequence1/testSequence1.mp4;127
nightTest/nightSequence1--00127.jpg;go;726;418;730;422;nightTest/nightSequence1/testSequence1.mp4;127;nightTest/nightSequence1/testSequence1.mp4;127
nightTest/nightSequence1--00127.jpg;stop;760;389;776;407;nightTest/nightSequence1/testSequence1.mp4;127;nightTest/nightSequence1/testSequence1.mp4;127
nightTest/nightSequence1--00128.jpg;go;690;407;695;412;nightTest/nightSequence1/testSequence1.mp4;128;nightTest/nightSequence1/testSequence1.mp4;128
nightTest/nightSequence1--00128.jpg;go;726;419;730;423;nightTest/nightSequence1/testSequence1.mp4;128;nightTest/nightSequence1/testSequence1.mp4;128
nightTest/nightSequence1--00128.jpg;stop;760;390;776;408;nightTest/nightSequence1/testSequence1.mp4;128;nightTest/nightSequence1/testSequence1.mp4;128
nightTest/nightSequence1--00129.jpg;go;690;408;695;413;nightTest/nightSequence1/testSequence1.mp4;129;nightTest/nightSequence1/testSequence1.mp4;129
nightTest/nightSequence1--00129.jpg;go;726;421;730;425;nightTest/nightSequence1/testSequence1.mp4;129;nightTest/nightSequence1/testSequence1.mp4;129
nightTest/nightSequence1--00129.jpg;stop;759;391;775;409;nightTest/nightSequence1/testSequence1.mp4;129;nightTest/nightSequence1/testSequence1.mp4;129
nightTest/nightSequence1--00130.jpg;go;690;410;695;415;nightTest/nightSequence1/testSequence1.mp4;130;nightTest/nightSequence1/testSequence1.mp4;130
nightTest/nightSequence1--00130.jpg;go;725;422;729;426;nightTest/nightSequence1/testSequence1.mp4;130;nightTest/nightSequence1/testSequence1.mp4;130
nightTest/nightSequence1--00130.jpg;stop;759;392;775;410;nightTest/nightSequence1/testSequence1.mp4;130;nightTest/nightSequence1/testSequence1.mp4;130
nightTest/nightSequence1--00131.jpg;go;690;412;695;417;nightTest/nightSequence1/testSequence1.mp4;131;nightTest/nightSequence1/testSequence1.mp4;131
nightTest/nightSequence1--00131.jpg;go;725;425;729;429;nightTest/nightSequence1/testSequence1.mp4;131;nightTest/nightSequence1/testSequence1.mp4;131
nightTest/nightSequence1--00131.jpg;stop;756;392;774;412;nightTest/nightSequence1/testSequence1.mp4;131;nightTest/nightSequence1/testSequence1.mp4;131
nightTest/nightSequence1--00132.jpg;go;688;411;694;416;nightTest/nightSequence1/testSequence1.mp4;132;nightTest/nightSequence1/testSequence1.mp4;132
nightTest/nightSequence1--00132.jpg;go;724;425;727;429;nightTest/nightSequence1/testSequence1.mp4;132;nightTest/nightSequence1/testSequence1.mp4;132
nightTest/nightSequence1--00132.jpg;stop;757;392;773;412;nightTest/nightSequence1/testSequence1.mp4;132;nightTest/nightSequence1/testSequence1.mp4;132
nightTest/nightSequence1--00133.jpg;go;688;410;693;415;nightTest/nightSequence1/testSequence1.mp4;133;nightTest/nightSequence1/testSequence1.mp4;133
nightTest/nightSequence1--00133.jpg;go;723;424;727;428;nightTest/nightSequence1/testSequence1.mp4;133;nightTest/nightSequence1/testSequence1.mp4;133
nightTest/nightSequence1--00133.jpg;stop;756;392;772;410;nightTest/nightSequence1/testSequence1.mp4;133;nightTest/nightSequence1/testSequence1.mp4;133
nightTest/nightSequence1--00134.jpg;go;688;410;693;416;nightTest/nightSequence1/testSequence1.mp4;134;nightTest/nightSequence1/testSequence1.mp4;134
nightTest/nightSequence1--00134.jpg;go;723;423;727;426;nightTest/nightSequence1/testSequence1.mp4;134;nightTest/nightSequence1/testSequence1.mp4;134
nightTest/nightSequence1--00134.jpg;stop;756;392;772;410;nightTest/nightSequence1/testSequence1.mp4;134;nightTest/nightSequence1/testSequence1.mp4;134
nightTest/nightSequence1--00135.jpg;go;688;412;693;417;nightTest/nightSequence1/testSequence1.mp4;135;nightTest/nightSequence1/testSequence1.mp4;135
nightTest/nightSequence1--00135.jpg;go;724;424;728;428;nightTest/nightSequence1/testSequence1.mp4;135;nightTest/nightSequence1/testSequence1.mp4;135
nightTest/nightSequence1--00135.jpg;stop;757;393;773;412;nightTest/nightSequence1/testSequence1.mp4;135;nightTest/nightSequence1/testSequence1.mp4;135
nightTest/nightSequence1--00136.jpg;go;688;414;693;420;nightTest/nightSequence1/testSequence1.mp4;136;nightTest/nightSequence1/testSequence1.mp4;136
nightTest/nightSequence1--00136.jpg;go;724;428;728;432;nightTest/nightSequence1/testSequence1.mp4;136;nightTest/nightSequence1/testSequence1.mp4;136
nightTest/nightSequence1--00136.jpg;stop;758;396;774;414;nightTest/nightSequence1/testSequence1.mp4;136;nightTest/nightSequence1/testSequence1.mp4;136
nightTest/nightSequence1--00137.jpg;go;688;416;693;422;nightTest/nightSequence1/testSequence1.mp4;137;nightTest/nightSequence1/testSequence1.mp4;137
nightTest/nightSequence1--00137.jpg;go;723;430;727;434;nightTest/nightSequence1/testSequence1.mp4;137;nightTest/nightSequence1/testSequence1.mp4;137
nightTest/nightSequence1--00137.jpg;stop;756;398;772;418;nightTest/nightSequence1/testSequence1.mp4;137;nightTest/nightSequence1/testSequence1.mp4;137
nightTest/nightSequence1--00138.jpg;go;688;420;693;425;nightTest/nightSequence1/testSequence1.mp4;138;nightTest/nightSequence1/testSequence1.mp4;138
nightTest/nightSequence1--00138.jpg;go;723;434;727;438;nightTest/nightSequence1/testSequence1.mp4;138;nightTest/nightSequence1/testSequence1.mp4;138
nightTest/nightSequence1--00138.jpg;stop;756;402;772;420;nightTest/nightSequence1/testSequence1.mp4;138;nightTest/nightSequence1/testSequence1.mp4;138
nightTest/nightSequence1--00139.jpg;go;688;422;693;427;nightTest/nightSequence1/testSequence1.mp4;139;nightTest/nightSequence1/testSequence1.mp4;139
nightTest/nightSequence1--00139.jpg;go;723;435;727;439;nightTest/nightSequence1/testSequence1.mp4;139;nightTest/nightSequence1/testSequence1.mp4;139
nightTest/nightSequence1--00139.jpg;stop;756;404;772;422;nightTest/nightSequence1/testSequence1.mp4;139;nightTest/nightSequence1/testSequence1.mp4;139
nightTest/nightSequence1--00140.jpg;go;688;424;693;429;nightTest/nightSequence1/testSequence1.mp4;140;nightTest/nightSequence1/testSequence1.mp4;140
nightTest/nightSequence1--00140.jpg;go;723;436;727;440;nightTest/nightSequence1/testSequence1.mp4;140;nightTest/nightSequence1/testSequence1.mp4;140
nightTest/nightSequence1--00140.jpg;stop;756;405;772;424;nightTest/nightSequence1/testSequence1.mp4;140;nightTest/nightSequence1/testSequence1.mp4;140
nightTest/nightSequence1--00141.jpg;go;688;424;693;430;nightTest/nightSequence1/testSequence1.mp4;141;nightTest/nightSequence1/testSequence1.mp4;141
nightTest/nightSequence1--00141.jpg;go;723;437;727;441;nightTest/nightSequence1/testSequence1.mp4;141;nightTest/nightSequence1/testSequence1.mp4;141
nightTest/nightSequence1--00141.jpg;stop;756;406;772;424;nightTest/nightSequence1/testSequence1.mp4;141;nightTest/nightSequence1/testSequence1.mp4;141
nightTest/nightSequence1--00142.jpg;go;688;424;693;429;nightTest/nightSequence1/testSequence1.mp4;142;nightTest/nightSequence1/testSequence1.mp4;142
nightTest/nightSequence1--00142.jpg;go;723;436;727;440;nightTest/nightSequence1/testSequence1.mp4;142;nightTest/nightSequence1/testSequence1.mp4;142
nightTest/nightSequence1--00142.jpg;stop;756;405;772;424;nightTest/nightSequence1/testSequence1.mp4;142;nightTest/nightSequence1/testSequence1.mp4;142
nightTest/nightSequence1--00143.jpg;go;686;423;691;428;nightTest/nightSequence1/testSequence1.mp4;143;nightTest/nightSequence1/testSequence1.mp4;143
nightTest/nightSequence1--00143.jpg;go;721;437;725;441;nightTest/nightSequence1/testSequence1.mp4;143;nightTest/nightSequence1/testSequence1.mp4;143
nightTest/nightSequence1--00143.jpg;stop;755;405;770;424;nightTest/nightSequence1/testSequence1.mp4;143;nightTest/nightSequence1/testSequence1.mp4;143
nightTest/nightSequence1--00144.jpg;go;686;424;691;430;nightTest/nightSequence1/testSequence1.mp4;144;nightTest/nightSequence1/testSequence1.mp4;144
nightTest/nightSequence1--00144.jpg;go;721;436;725;440;nightTest/nightSequence1/testSequence1.mp4;144;nightTest/nightSequence1/testSequence1.mp4;144
nightTest/nightSequence1--00144.jpg;stop;754;406;770;424;nightTest/nightSequence1/testSequence1.mp4;144;nightTest/nightSequence1/testSequence1.mp4;144
nightTest/nightSequence1--00145.jpg;go;686;425;691;430;nightTest/nightSequence1/testSequence1.mp4;145;nightTest/nightSequence1/testSequence1.mp4;145
nightTest/nightSequence1--00145.jpg;go;721;437;725;441;nightTest/nightSequence1/testSequence1.mp4;145;nightTest/nightSequence1/testSequence1.mp4;145
nightTest/nightSequence1--00145.jpg;stop;755;406;770;426;nightTest/nightSequence1/testSequence1.mp4;145;nightTest/nightSequence1/testSequence1.mp4;145
nightTest/nightSequence1--00146.jpg;go;686;426;691;432;nightTest/nightSequence1/testSequence1.mp4;146;nightTest/nightSequence1/testSequence1.mp4;146
nightTest/nightSequence1--00146.jpg;go;721;440;725;444;nightTest/nightSequence1/testSequence1.mp4;146;nightTest/nightSequence1/testSequence1.mp4;146
nightTest/nightSequence1--00146.jpg;stop;755;408;771;428;nightTest/nightSequence1/testSequence1.mp4;146;nightTest/nightSequence1/testSequence1.mp4;146
nightTest/nightSequence1--00147.jpg;go;686;428;691;434;nightTest/nightSequence1/testSequence1.mp4;147;nightTest/nightSequence1/testSequence1.mp4;147
nightTest/nightSequence1--00147.jpg;go;721;442;725;446;nightTest/nightSequence1/testSequence1.mp4;147;nightTest/nightSequence1/testSequence1.mp4;147
nightTest/nightSequence1--00147.jpg;stop;754;410;770;430;nightTest/nightSequence1/testSequence1.mp4;147;nightTest/nightSequence1/testSequence1.mp4;147
nightTest/nightSequence1--00148.jpg;go;686;430;691;436;nightTest/nightSequence1/testSequence1.mp4;148;nightTest/nightSequence1/testSequence1.mp4;148
nightTest/nightSequence1--00148.jpg;go;721;445;725;449;nightTest/nightSequence1/testSequence1.mp4;148;nightTest/nightSequence1/testSequence1.mp4;148
nightTest/nightSequence1--00148.jpg;stop;754;413;770;429;nightTest/nightSequence1/testSequence1.mp4;148;nightTest/nightSequence1/testSequence1.mp4;148
nightTest/nightSequence1--00149.jpg;go;685;433;690;439;nightTest/nightSequence1/testSequence1.mp4;149;nightTest/nightSequence1/testSequence1.mp4;149
nightTest/nightSequence1--00149.jpg;go;720;447;724;452;nightTest/nightSequence1/testSequence1.mp4;149;nightTest/nightSequence1/testSequence1.mp4;149
nightTest/nightSequence1--00149.jpg;stop;753;414;770;434;nightTest/nightSequence1/testSequence1.mp4;149;nightTest/nightSequence1/testSequence1.mp4;149
nightTest/nightSequence1--00150.jpg;go;684;435;689;441;nightTest/nightSequence1/testSequence1.mp4;150;nightTest/nightSequence1/testSequence1.mp4;150
nightTest/nightSequence1--00150.jpg;go;719;449;724;454;nightTest/nightSequence1/testSequence1.mp4;150;nightTest/nightSequence1/testSequence1.mp4;150
nightTest/nightSequence1--00150.jpg;stop;752;417;770;436;nightTest/nightSequence1/testSequence1.mp4;150;nightTest/nightSequence1/testSequence1.mp4;150
nightTest/nightSequence1--00151.jpg;go;684;438;689;443;nightTest/nightSequence1/testSequence1.mp4;151;nightTest/nightSequence1/testSequence1.mp4;151
nightTest/nightSequence1--00151.jpg;go;719;450;724;455;nightTest/nightSequence1/testSequence1.mp4;151;nightTest/nightSequence1/testSequence1.mp4;151
nightTest/nightSequence1--00151.jpg;stop;752;420;769;438;nightTest/nightSequence1/testSequence1.mp4;151;nightTest/nightSequence1/testSequence1.mp4;151
nightTest/nightSequence1--00152.jpg;go;684;440;689;445;nightTest/nightSequence1/testSequence1.mp4;152;nightTest/nightSequence1/testSequence1.mp4;152
nightTest/nightSequence1--00152.jpg;go;718;454;723;459;nightTest/nightSequence1/testSequence1.mp4;152;nightTest/nightSequence1/testSequence1.mp4;152
nightTest/nightSequence1--00152.jpg;stop;752;422;769;440;nightTest/nightSequence1/testSequence1.mp4;152;nightTest/nightSequence1/testSequence1.mp4;152
nightTest/nightSequence1--00153.jpg;go;684;441;689;446;nightTest/nightSequence1/testSequence1.mp4;153;nightTest/nightSequence1/testSequence1.mp4;153
nightTest/nightSequence1--00153.jpg;go;718;455;723;460;nightTest/nightSequence1/testSequence1.mp4;153;nightTest/nightSequence1/testSequence1.mp4;153
nightTest/nightSequence1--00153.jpg;stop;752;422;768;442;nightTest/nightSequence1/testSequence1.mp4;153;nightTest/nightSequence1/testSequence1.mp4;153
nightTest/nightSequence1--00154.jpg;go;682;442;687;447;nightTest/nightSequence1/testSequence1.mp4;154;nightTest/nightSequence1/testSequence1.mp4;154
nightTest/nightSequence1--00154.jpg;go;718;456;723;461;nightTest/nightSequence1/testSequence1.mp4;154;nightTest/nightSequence1/testSequence1.mp4;154
nightTest/nightSequence1--00154.jpg;stop;750;424;768;443;nightTest/nightSequence1/testSequence1.mp4;154;nightTest/nightSequence1/testSequence1.mp4;154
nightTest/nightSequence1--00155.jpg;go;682;443;687;448;nightTest/nightSequence1/testSequence1.mp4;155;nightTest/nightSequence1/testSequence1.mp4;155
nightTest/nightSequence1--00155.jpg;go;717;456;722;461;nightTest/nightSequence1/testSequence1.mp4;155;nightTest/nightSequence1/testSequence1.mp4;155
nightTest/nightSequence1--00155.jpg;stop;750;426;768;444;nightTest/nightSequence1/testSequence1.mp4;155;nightTest/nightSequence1/testSequence1.mp4;155
nightTest/nightSequence1--00156.jpg;go;682;444;687;449;nightTest/nightSequence1/testSequence1.mp4;156;nightTest/nightSequence1/testSequence1.mp4;156
nightTest/nightSequence1--00156.jpg;go;716;456;721;461;nightTest/nightSequence1/testSequence1.mp4;156;nightTest/nightSequence1/testSequence1.mp4;156
nightTest/nightSequence1--00156.jpg;stop;751;426;767;444;nightTest/nightSequence1/testSequence1.mp4;156;nightTest/nightSequence1/testSequence1.mp4;156
nightTest/nightSequence1--00157.jpg;go;682;444;687;450;nightTest/nightSequence1/testSequence1.mp4;157;nightTest/nightSequence1/testSequence1.mp4;157
nightTest/nightSequence1--00157.jpg;go;717;457;722;462;nightTest/nightSequence1/testSequence1.mp4;157;nightTest/nightSequence1/testSequence1.mp4;157
nightTest/nightSequence1--00157.jpg;stop;750;426;766;444;nightTest/nightSequence1/testSequence1.mp4;157;nightTest/nightSequence1/testSequence1.mp4;157
nightTest/nightSequence1--00158.jpg;go;681;444;686;450;nightTest/nightSequence1/testSequence1.mp4;158;nightTest/nightSequence1/testSequence1.mp4;158
nightTest/nightSequence1--00158.jpg;go;717;458;722;463;nightTest/nightSequence1/testSequence1.mp4;158;nightTest/nightSequence1/testSequence1.mp4;158
nightTest/nightSequence1--00158.jpg;stop;750;426;766;446;nightTest/nightSequence1/testSequence1.mp4;158;nightTest/nightSequence1/testSequence1.mp4;158
nightTest/nightSequence1--00159.jpg;go;680;445;685;450;nightTest/nightSequence1/testSequence1.mp4;159;nightTest/nightSequence1/testSequence1.mp4;159
nightTest/nightSequence1--00159.jpg;go;716;457;721;462;nightTest/nightSequence1/testSequence1.mp4;159;nightTest/nightSequence1/testSequence1.mp4;159
nightTest/nightSequence1--00159.jpg;stop;749;426;766;445;nightTest/nightSequence1/testSequence1.mp4;159;nightTest/nightSequence1/testSequence1.mp4;159
nightTest/nightSequence1--00160.jpg;go;680;444;685;449;nightTest/nightSequence1/testSequence1.mp4;160;nightTest/nightSequence1/testSequence1.mp4;160
nightTest/nightSequence1--00160.jpg;go;716;457;721;462;nightTest/nightSequence1/testSequence1.mp4;160;nightTest/nightSequence1/testSequence1.mp4;160
nightTest/nightSequence1--00160.jpg;stop;749;426;766;446;nightTest/nightSequence1/testSequence1.mp4;160;nightTest/nightSequence1/testSequence1.mp4;160
nightTest/nightSequence1--00161.jpg;go;679;441;684;447;nightTest/nightSequence1/testSequence1.mp4;161;nightTest/nightSequence1/testSequence1.mp4;161
nightTest/nightSequence1--00161.jpg;go;715;455;720;460;nightTest/nightSequence1/testSequence1.mp4;161;nightTest/nightSequence1/testSequence1.mp4;161
nightTest/nightSequence1--00161.jpg;stop;746;424;766;443;nightTest/nightSequence1/testSequence1.mp4;161;nightTest/nightSequence1/testSequence1.mp4;161
nightTest/nightSequence1--00162.jpg;go;679;437;684;443;nightTest/nightSequence1/testSequence1.mp4;162;nightTest/nightSequence1/testSequence1.mp4;162
nightTest/nightSequence1--00162.jpg;go;713;449;718;454;nightTest/nightSequence1/testSequence1.mp4;162;nightTest/nightSequence1/testSequence1.mp4;162
nightTest/nightSequence1--00162.jpg;stop;749;420;765;440;nightTest/nightSequence1/testSequence1.mp4;162;nightTest/nightSequence1/testSequence1.mp4;162
nightTest/nightSequence1--00163.jpg;go;678;438;683;444;nightTest/nightSequence1/testSequence1.mp4;163;nightTest/nightSequence1/testSequence1.mp4;163
nightTest/nightSequence1--00163.jpg;go;712;450;717;455;nightTest/nightSequence1/testSequence1.mp4;163;nightTest/nightSequence1/testSequence1.mp4;163
