,filename,class,x_min,y_min,x_max,y_max,frame,isNight
1434,daySequence1--00884.jpg,stop,384,431,402,458,884,0
1435,daySequence1--00885.jpg,stop,608,381,626,408,885,0
1436,daySequence1--00885.jpg,stop,742,433,760,460,885,0
1437,daySequence1--00885.jpg,stop,384,431,402,458,885,0
1438,daySequence1--00886.jpg,stop,608,381,626,408,886,0
1439,daySequence1--00886.jpg,stop,743,433,761,460,886,0
1440,daySequence1--00886.jpg,stop,384,431,402,458,886,0
1441,daySequence1--00887.jpg,stop,608,381,626,408,887,0
1442,daySequence1--00887.jpg,stop,742,433,760,460,887,0
1443,daySequence1--00887.jpg,stop,384,431,402,458,887,0
1444,daySequence1--00888.jpg,stop,608,381,626,408,888,0
1445,daySequence1--00888.jpg,stop,742,433,760,460,888,0
1446,daySequence1--00888.jpg,stop,384,431,402,458,888,0
1447,daySequence1--00889.jpg,stop,608,381,626,408,889,0
1448,daySequence1--00889.jpg,stop,743,435,761,462,889,0
1449,daySequence1--00889.jpg,stop,384,431,402,458,889,0
1450,daySequence1--00890.jpg,stop,608,381,626,408,890,0
1451,daySequence1--00890.jpg,stop,743,435,761,462,890,0
1452,daySequence1--00890.jpg,stop,384,431,402,458,890,0
1453,daySequence1--00891.jpg,stop,608,381,626,408,891,0
1454,daySequence1--00891.jpg,stop,743,435,761,462,891,0
1455,daySequence1--00891.jpg,stop,384,431,402,458,891,0
1456,daySequence1--00892.jpg,stop,608,381,626,408,892,0
1457,daySequence1--00892.jpg,stop,742,433,760,460,892,0
1458,daySequence1--00892.jpg,stop,384,431,402,458,892,0
1459,daySequence1--00893.jpg,stop,608,381,626,408,893,0
1460,daySequence1--00893.jpg,stop,741,433,762,460,893,0
1461,daySequence1--00893.jpg,stop,384,431,402,458,893,0
1462,daySequence1--00894.jpg,stop,608,381,626,408,894,0
1463,daySequence1--00894.jpg,stop,743,433,761,460,894,0
1464,daySequence1--00894.jpg,stop,384,431,402,458,894,0
1465,daySequence1--00895.jpg,stop,608,381,626,408,895,0
1466,daySequence1--00895.jpg,stop,741,433,762,460,895,0
1467,daySequence1--00895.jpg,stop,384,431,402,458,895,0
1468,daySequence1--00896.jpg,stop,608,381,626,408,896,0
1469,daySequence1--00896.jpg,stop,744,435,762,462,896,0
1470,daySequence1--00896.jpg,stop,384,431,402,458,896,0
1471,daySequence1--00897.jpg,stop,608,382,626,409,897,0
1472,daySequence1--00897.jpg,stop,742,435,760,462,897,0
1473,daySequence1--00897.jpg,stop,384,431,402,458,897,0
1474,daySequence1--00898.jpg,stop,608,381,626,408,898,0
1475,daySequence1--00898.jpg,stop,743,435,761,462,898,0
1476,daySequence1--00898.jpg,stop,384,431,402,458,898,0
1477,daySequence1--00899.jpg,stop,608,381,626,408,899,0
1478,daySequence1--00899.jpg,stop,742,434,760,461,899,0
1479,daySequence1--00899.jpg,stop,384,431,402,458,899,0
1480,daySequence1--00900.jpg,stop,608,381,626,408,900,0
1481,daySequence1--00900.jpg,stop,743,434,761,461,900,0
1482,daySequence1--00900.jpg,stop,384,431,402,458,900,0
1483,daySequence1--00901.jpg,stop,608,381,626,408,901,0
1484,daySequence1--00901.jpg,stop,741,433,762,460,901,0
1485,daySequence1--00901.jpg,stop,384,431,402,458,901,0
1486,daySequence1--00902.jpg,stop,608,381,626,408,902,0
1487,daySequence1--00902.jpg,stop,743,433,761,460,902,0
1488,daySequence1--00902.jpg,stop,384,431,402,458,902,0
1489,daySequence1--00903.jpg,stop,608,381,626,408,903,0
1490,daySequence1--00903.jpg,stop,741,433,762,460,903,0
1491,daySequence1--00903.jpg,stop,384,431,402,458,903,0
1492,daySequence1--00904.jpg,stop,608,381,626,408,904,0
1493,daySequence1--00904.jpg,stop,744,435,762,462,904,0
1494,daySequence1--00904.jpg,stop,384,431,402,458,904,0
1495,daySequence1--00905.jpg,stop,608,382,626,409,905,0
1496,daySequence1--00905.jpg,stop,743,435,761,462,905,0
1497,daySequence1--00905.jpg,stop,384,431,402,458,905,0
1498,daySequence1--00906.jpg,stop,608,381,626,408,906,0
1499,daySequence1--00906.jpg,stop,742,434,760,461,906,0
1500,daySequence1--00906.jpg,stop,384,431,402,458,906,0
1501,daySequence1--00907.jpg,stop,608,381,626,408,907,0
1502,daySequence1--00907.jpg,stop,741,433,762,460,907,0
1503,daySequence1--00907.jpg,stop,384,431,402,458,907,0
1504,daySequence1--00908.jpg,stop,608,381,626,408,908,0
1505,daySequence1--00908.jpg,stop,742,433,760,460,908,0
1506,daySequence1--00908.jpg,stop,384,431,402,458,908,0
1507,daySequence1--00909.jpg,stop,608,381,626,408,909,0
1508,daySequence1--00909.jpg,stop,742,433,760,460,909,0
1509,daySequence1--00909.jpg,stop,384,431,402,458,909,0
1510,daySequence1--00910.jpg,stop,608,381,626,408,910,0
1511,daySequence1--00910.jpg,stop,742,434,760,461,910,0
1512,daySequence1--00910.jpg,stop,384,431,402,458,910,0
1513,daySequence1--00911.jpg,stop,608,381,626,408,911,0
1514,daySequence1--00911.jpg,stop,743,435,761,462,911,0
1515,daySequence1--00911.jpg,stop,384,431,402,458,911,0
1516,daySequence1--00912.jpg,stop,608,381,626,408,912,0
1517,daySequence1--00912.jpg,stop,744,435,762,462,912,0
1518,daySequence1--00912.jpg,stop,384,431,402,458,912,0
1519,daySequence1--00913.jpg,stop,608,381,626,408,913,0
1520,daySequence1--00913.jpg,stop,742,434,760,461,913,0
1521,daySequence1--00913.jpg,stop,384,431,402,458,913,0
1522,daySequence1--00914.jpg,stop,608,381,626,408,914,0
1523,daySequence1--00914.jpg,stop,743,433,761,460,914,0
1524,daySequence1--00914.jpg,stop,384,431,402,458,914,0
1525,daySequence1--00915.jpg,stop,608,381,626,408,915,0
1526,daySequence1--00915.jpg,stop,742,433,760,460,915,0
1527,daySequence1--00915.jpg,stop,384,431,402,458,915,0
1528,daySequence1--00916.jpg,stop,608,381,626,408,916,0
1529,daySequence1--00916.jpg,stop,743,433,761,460,916,0
1530,daySequence1--00916.jpg,stop,384,431,402,458,916,0
1531,daySequence1--00917.jpg,stop,608,381,626,408,917,0
1532,daySequence1--00917.jpg,stop,742,434,760,461,917,0
1533,daySequence1--00917.jpg,stop,384,431,402,458,917,0
1534,daySequence1--00918.jpg,stop,608,381,626,408,918,0
1535,daySequence1--00918.jpg,stop,743,435,761,462,918,0
1536,daySequence1--00918.jpg,stop,384,431,402,458,918,0
1537,daySequence1--00919.jpg,stop,608,381,626,408,919,0
1538,daySequence1--00919.jpg,stop,742,435,760,462,919,0
1539,daySequence1--00919.jpg,stop,384,431,402,458,919,0
1540,daySequence1--00920.jpg,stop,608,381,626,408,920,0
1541,daySequence1--00920.jpg,stop,743,435,761,462,920,0
1542,daySequence1--00920.jpg,stop,384,431,402,458,920,0
1543,daySequence1--00921.jpg,stop,608,381,626,408,921,0
1544,daySequence1--00921.jpg,stop,741,433,762,460,921,0
1545,daySequence1--00921.jpg,stop,384,431,402,458,921,0
1546,daySequence1--00922.jpg,stop,608,381,626,408,922,0
1547,daySequence1--00922.jpg,stop,743,433,761,460,922,0
1548,daySequence1--00922.jpg,stop,384,431,402,458,922,0
1549,daySequence1--00923.jpg,stop,608,381,626,408,923,0
1550,daySequence1--00923.jpg,stop,741,433,762,460,923,0
1551,daySequence1--00923.jpg,stop,384,431,402,458,923,0
1552,daySequence1--00924.jpg,stop,608,381,626,408,924,0
1553,daySequence1--00924.jpg,stop,744,435,762,462,924,0
1554,daySequence1--00924.jpg,stop,384,431,402,458,924,0
1555,daySequence1--00925.jpg,stop,608,382,626,409,925,0
1556,daySequence1--00925.jpg,stop,742,434,760,461,925,0
1557,daySequence1--00925.jpg,stop,384,431,402,458,925,0
1558,daySequence1--00926.jpg,stop,608,381,626,408,926,0
1559,daySequence1--00926.jpg,stop,743,435,761,462,926,0
1560,daySequence1--00926.jpg,stop,384,431,402,458,926,0
1561,daySequence1--00927.jpg,stop,608,381,626,408,927,0
1562,daySequence1--00927.jpg,stop,741,433,762,460,927,0
1563,daySequence1--00927.jpg,stop,384,431,402,458,927,0
1564,daySequence1--00928.jpg,stop,608,381,626,408,928,0
1565,daySequence1--00928.jpg,stop,744,433,762,460,928,0
1566,daySequence1--00928.jpg,stop,384,431,402,458,928,0
1567,daySequence1--00929.jpg,stop,608,381,626,408,929,0
1568,daySequence1--00929.jpg,stop,743,433,761,460,929,0
1569,daySequence1--00929.jpg,stop,384,431,402,458,929,0
1570,daySequence1--00930.jpg,stop,608,381,626,408,930,0
1571,daySequence1--00930.jpg,stop,743,433,761,460,930,0
1572,daySequence1--00930.jpg,stop,384,431,402,458,930,0
1573,daySequence1--00931.jpg,stop,608,381,626,408,931,0
1574,daySequence1--00931.jpg,stop,741,433,762,460,931,0
1575,daySequence1--00931.jpg,stop,384,431,402,458,931,0
1576,daySequence1--00932.jpg,stop,608,381,626,408,932,0
1577,daySequence1--00932.jpg,stop,743,435,761,462,932,0
1578,daySequence1--00932.jpg,stop,384,431,402,458,932,0
1579,daySequence1--00933.jpg,stop,608,382,626,409,933,0
1580,daySequence1--00933.jpg,stop,743,435,761,462,933,0
1581,daySequence1--00933.jpg,stop,384,431,402,458,933,0
1582,daySequence1--00934.jpg,stop,608,381,626,408,934,0
1583,daySequence1--00934.jpg,stop,743,435,761,462,934,0
1584,daySequence1--00934.jpg,stop,384,431,402,458,934,0
1585,daySequence1--00935.jpg,stop,608,381,626,408,935,0
1586,daySequence1--00935.jpg,stop,741,433,762,460,935,0
1587,daySequence1--00935.jpg,stop,384,431,402,458,935,0
1588,daySequence1--00936.jpg,stop,608,381,626,408,936,0
1589,daySequence1--00936.jpg,stop,744,433,762,460,936,0
1590,daySequence1--00936.jpg,stop,384,431,402,458,936,0
1591,daySequence1--00937.jpg,stop,608,381,626,408,937,0
1592,daySequence1--00937.jpg,stop,743,433,761,460,937,0
1593,daySequence1--00937.jpg,stop,384,431,402,458,937,0
1594,daySequence1--00938.jpg,stop,608,381,626,408,938,0
1595,daySequence1--00938.jpg,stop,744,433,762,460,938,0
1596,daySequence1--00938.jpg,stop,384,431,402,458,938,0
1597,daySequence1--00939.jpg,stop,608,381,626,408,939,0
1598,daySequence1--00939.jpg,stop,743,434,761,461,939,0
1599,daySequence1--00939.jpg,stop,384,431,402,458,939,0
1600,daySequence1--00940.jpg,stop,608,381,626,408,940,0
1601,daySequence1--00940.jpg,stop,743,435,761,462,940,0
1602,daySequence1--00940.jpg,stop,384,431,402,458,940,0
1603,daySequence1--00941.jpg,stop,608,381,626,408,941,0
1604,daySequence1--00941.jpg,stop,742,433,760,460,941,0
1605,daySequence1--00941.jpg,stop,384,431,402,458,941,0
1606,daySequence1--00942.jpg,stop,608,381,626,408,942,0
1607,daySequence1--00942.jpg,stop,743,433,761,460,942,0
1608,daySequence1--00942.jpg,stop,384,431,402,458,942,0
1609,daySequence1--00943.jpg,stop,608,381,626,408,943,0
1610,daySequence1--00943.jpg,stop,741,433,762,460,943,0
1611,daySequence1--00943.jpg,stop,384,431,402,458,943,0
1612,daySequence1--00944.jpg,stop,608,381,626,408,944,0
1613,daySequence1--00944.jpg,stop,744,433,762,460,944,0
1614,daySequence1--00944.jpg,stop,384,431,402,458,944,0
1615,daySequence1--00945.jpg,stop,608,381,626,408,945,0
1616,daySequence1--00945.jpg,stop,743,433,761,460,945,0
1617,daySequence1--00945.jpg,stop,384,431,402,458,945,0
1618,daySequence1--00946.jpg,stop,608,381,626,408,946,0
1619,daySequence1--00946.jpg,stop,743,435,761,462,946,0
1620,daySequence1--00946.jpg,stop,384,431,402,458,946,0
1621,daySequence1--00947.jpg,stop,608,381,626,408,947,0
1622,daySequence1--00947.jpg,stop,743,435,761,462,947,0
1623,daySequence1--00947.jpg,stop,384,431,402,458,947,0
1624,daySequence1--00948.jpg,stop,608,381,626,408,948,0
1625,daySequence1--00948.jpg,stop,743,435,761,462,948,0
1626,daySequence1--00948.jpg,stop,384,431,402,458,948,0
1627,daySequence1--00949.jpg,stop,608,381,626,408,949,0
1628,daySequence1--00949.jpg,stop,742,433,760,460,949,0
1629,daySequence1--00949.jpg,stop,384,431,402,458,949,0
1630,daySequence1--00950.jpg,stop,608,381,626,408,950,0
1631,daySequence1--00950.jpg,stop,743,433,761,460,950,0
1632,daySequence1--00950.jpg,stop,384,431,402,458,950,0
1633,daySequence1--00951.jpg,stop,608,381,626,408,951,0
1634,daySequence1--00951.jpg,stop,743,433,761,460,951,0
1635,daySequence1--00951.jpg,stop,384,431,402,458,951,0
1636,daySequence1--00952.jpg,stop,608,381,626,408,952,0
1637,daySequence1--00952.jpg,stop,744,433,762,460,952,0
1638,daySequence1--00952.jpg,stop,384,431,402,458,952,0
1639,daySequence1--00953.jpg,stop,608,381,626,408,953,0
1640,daySequence1--00953.jpg,stop,743,434,761,461,953,0
1641,daySequence1--00953.jpg,stop,384,431,402,458,953,0
1642,daySequence1--00954.jpg,stop,608,381,626,408,954,0
1643,daySequence1--00954.jpg,stop,744,435,762,462,954,0
1644,daySequence1--00954.jpg,stop,384,431,402,458,954,0
1645,daySequence1--00955.jpg,stop,608,381,626,403,955,0
1646,daySequence1--00955.jpg,stop,742,434,760,461,955,0
1647,daySequence1--00955.jpg,stop,384,431,402,458,955,0
1648,daySequence1--00957.jpg,go,743,428,761,458,957,0
1649,daySequence1--00957.jpg,go,607,375,625,405,957,0
1650,daySequence1--00958.jpg,go,743,428,761,458,958,0
1651,daySequence1--00958.jpg,go,607,375,625,405,958,0
1652,daySequence1--00958.jpg,go,383,426,401,456,958,0
1653,daySequence1--00959.jpg,go,743,427,761,457,959,0
1654,daySequence1--00959.jpg,go,608,375,626,405,959,0
1655,daySequence1--00959.jpg,go,381,426,402,456,959,0
1656,daySequence1--00960.jpg,go,743,428,761,458,960,0
1657,daySequence1--00960.jpg,go,608,376,626,406,960,0
1658,daySequence1--00960.jpg,go,384,427,402,457,960,0
1659,daySequence1--00961.jpg,go,743,428,761,458,961,0
1660,daySequence1--00961.jpg,go,608,376,626,406,961,0
1661,daySequence1--00961.jpg,go,382,426,400,456,961,0
1662,daySequence1--00962.jpg,go,743,429,761,459,962,0
1663,daySequence1--00962.jpg,go,608,376,626,406,962,0
1664,daySequence1--00962.jpg,go,383,427,401,457,962,0
1665,daySequence1--00963.jpg,go,743,428,761,458,963,0
1666,daySequence1--00963.jpg,go,608,375,626,405,963,0
1667,daySequence1--00963.jpg,go,383,426,401,456,963,0
1668,daySequence1--00964.jpg,go,743,428,761,458,964,0
1669,daySequence1--00964.jpg,go,608,376,626,406,964,0
1670,daySequence1--00964.jpg,go,383,426,401,456,964,0
1671,daySequence1--00965.jpg,go,743,427,761,457,965,0
1672,daySequence1--00965.jpg,go,608,375,626,405,965,0
1673,daySequence1--00965.jpg,go,382,426,400,456,965,0
1674,daySequence1--00966.jpg,go,743,428,761,458,966,0
1675,daySequence1--00966.jpg,go,608,374,626,404,966,0
1676,daySequence1--00966.jpg,go,383,426,401,456,966,0
1677,daySequence1--00967.jpg,go,743,427,761,457,967,0
1678,daySequence1--00967.jpg,go,608,375,626,405,967,0
1679,daySequence1--00967.jpg,go,382,427,400,457,967,0
1680,daySequence1--00968.jpg,go,743,428,761,458,968,0
1681,daySequence1--00968.jpg,go,608,376,626,406,968,0
1682,daySequence1--00968.jpg,go,383,427,401,457,968,0
1683,daySequence1--00969.jpg,go,743,428,761,458,969,0
1684,daySequence1--00969.jpg,go,608,376,626,406,969,0
1685,daySequence1--00969.jpg,go,382,426,400,456,969,0
1686,daySequence1--00970.jpg,go,743,428,761,458,970,0
1687,daySequence1--00970.jpg,go,608,376,626,406,970,0
1688,daySequence1--00970.jpg,go,383,426,401,456,970,0
1689,daySequence1--00971.jpg,go,743,428,761,458,971,0
1690,daySequence1--00971.jpg,go,608,376,626,406,971,0
1691,daySequence1--00971.jpg,go,383,426,401,456,971,0
1692,daySequence1--00972.jpg,go,743,427,761,457,972,0
1693,daySequence1--00972.jpg,go,608,376,626,406,972,0
1694,daySequence1--00972.jpg,go,383,426,401,456,972,0
1695,daySequence1--00973.jpg,go,743,427,761,457,973,0
1696,daySequence1--00973.jpg,go,608,375,626,405,973,0
1697,daySequence1--00973.jpg,go,384,426,402,456,973,0
1698,daySequence1--00974.jpg,go,743,428,761,458,974,0
1699,daySequence1--00974.jpg,go,608,376,626,406,974,0
1700,daySequence1--00974.jpg,go,383,426,401,456,974,0
1701,daySequence1--00975.jpg,go,743,427,761,457,975,0
1702,daySequence1--00975.jpg,go,608,376,626,406,975,0
1703,daySequence1--00975.jpg,go,384,426,402,456,975,0
1704,daySequence1--00976.jpg,go,743,429,761,459,976,0
1705,daySequence1--00976.jpg,go,608,377,626,407,976,0
1706,daySequence1--00976.jpg,go,383,426,401,456,976,0
1707,daySequence1--00977.jpg,go,743,428,761,458,977,0
1708,daySequence1--00977.jpg,go,607,375,625,405,977,0
1709,daySequence1--00977.jpg,go,383,426,401,456,977,0
1710,daySequence1--00978.jpg,go,743,428,761,458,978,0
1711,daySequence1--00978.jpg,go,608,376,626,406,978,0
1712,daySequence1--00978.jpg,go,383,426,401,456,978,0
1713,daySequence1--00979.jpg,go,743,427,761,457,979,0
1714,daySequence1--00979.jpg,go,608,375,626,405,979,0
1715,daySequence1--00979.jpg,go,383,426,401,456,979,0
1716,daySequence1--00980.jpg,go,743,427,761,457,980,0
1717,daySequence1--00980.jpg,go,608,375,626,405,980,0
1718,daySequence1--00980.jpg,go,383,426,401,456,980,0
1719,daySequence1--00981.jpg,go,743,427,761,457,981,0
1720,daySequence1--00981.jpg,go,608,375,626,405,981,0
1721,daySequence1--00981.jpg,go,383,426,401,456,981,0
1722,daySequence1--00982.jpg,go,743,428,761,458,982,0
1723,daySequence1--00982.jpg,go,608,376,626,406,982,0
1724,daySequence1--00982.jpg,go,383,426,401,456,982,0
1725,daySequence1--00983.jpg,go,743,428,761,458,983,0
1726,daySequence1--00983.jpg,go,608,376,626,406,983,0
1727,daySequence1--00983.jpg,go,383,425,401,455,983,0
1728,daySequence1--00984.jpg,go,743,428,761,458,984,0
1729,daySequence1--00984.jpg,go,608,377,626,407,984,0
1730,daySequence1--00984.jpg,go,383,426,401,456,984,0
1731,daySequence1--00985.jpg,go,743,428,761,458,985,0
1732,daySequence1--00985.jpg,go,607,375,625,405,985,0
1733,daySequence1--00985.jpg,go,382,426,400,456,985,0
1734,daySequence1--00986.jpg,go,743,427,761,457,986,0
1735,daySequence1--00986.jpg,go,608,376,626,406,986,0
1736,daySequence1--00986.jpg,go,382,426,400,456,986,0
1737,daySequence1--00987.jpg,go,743,427,761,457,987,0
1738,daySequence1--00987.jpg,go,608,375,626,405,987,0
1739,daySequence1--00987.jpg,go,382,426,400,456,987,0
1740,daySequence1--00988.jpg,go,743,427,761,457,988,0
1741,daySequence1--00988.jpg,go,608,375,626,405,988,0
1742,daySequence1--00988.jpg,go,382,426,400,456,988,0
1743,daySequence1--00989.jpg,go,743,428,761,458,989,0
1744,daySequence1--00989.jpg,go,608,376,626,406,989,0
1745,daySequence1--00989.jpg,go,383,426,401,456,989,0
1746,daySequence1--00990.jpg,go,743,428,761,458,990,0
1747,daySequence1--00990.jpg,go,608,376,626,406,990,0
1748,daySequence1--00990.jpg,go,382,426,400,456,990,0
1749,daySequence1--00991.jpg,go,742,427,760,457,991,0
1750,daySequence1--00991.jpg,go,608,376,626,406,991,0
1751,daySequence1--00991.jpg,go,383,427,401,457,991,0
1752,daySequence1--00992.jpg,go,608,376,626,406,992,0
1753,daySequence1--00992.jpg,go,743,428,761,458,992,0
1754,daySequence1--00992.jpg,go,383,425,401,455,992,0
1755,daySequence1--00993.jpg,go,608,375,626,405,993,0
1756,daySequence1--00993.jpg,go,743,427,761,457,993,0
1757,daySequence1--00993.jpg,go,383,426,401,456,993,0
1758,daySequence1--00994.jpg,go,608,375,626,405,994,0
1759,daySequence1--00994.jpg,go,743,427,761,457,994,0
1760,daySequence1--00994.jpg,go,382,425,400,455,994,0
1761,daySequence1--00995.jpg,go,608,376,626,406,995,0
1762,daySequence1--00995.jpg,go,743,428,761,458,995,0
1763,daySequence1--00995.jpg,go,383,426,401,456,995,0
1764,daySequence1--00996.jpg,go,607,376,625,406,996,0
1765,daySequence1--00996.jpg,go,743,429,761,459,996,0
1766,daySequence1--00996.jpg,go,383,426,401,456,996,0
1767,daySequence1--00997.jpg,go,743,429,761,459,997,0
1768,daySequence1--00997.jpg,go,608,377,626,407,997,0
1769,daySequence1--00997.jpg,go,384,428,402,458,997,0
1770,daySequence1--00998.jpg,go,744,429,762,459,998,0
1771,daySequence1--00998.jpg,go,608,377,626,407,998,0
1772,daySequence1--00998.jpg,go,382,428,400,458,998,0
1773,daySequence1--00999.jpg,go,608,376,626,406,999,0
1774,daySequence1--00999.jpg,go,743,429,761,459,999,0
1775,daySequence1--00999.jpg,go,381,427,402,457,999,0
1776,daySequence1--01000.jpg,go,743,429,761,459,1000,0
1777,daySequence1--01000.jpg,go,608,377,626,407,1000,0
1778,daySequence1--01000.jpg,go,382,427,400,457,1000,0
1779,daySequence1--01001.jpg,go,743,428,761,458,1001,0
1780,daySequence1--01001.jpg,go,608,376,626,406,1001,0
1781,daySequence1--01001.jpg,go,383,426,401,456,1001,0
1782,daySequence1--01002.jpg,go,608,375,626,405,1002,0
1783,daySequence1--01002.jpg,go,743,428,761,458,1002,0
1784,daySequence1--01002.jpg,go,382,426,400,456,1002,0
1785,daySequence1--01003.jpg,go,743,427,761,457,1003,0
1786,daySequence1--01003.jpg,go,608,376,626,406,1003,0
1787,daySequence1--01003.jpg,go,384,425,402,455,1003,0
1788,daySequence1--01004.jpg,go,743,428,761,458,1004,0
1789,daySequence1--01004.jpg,go,608,376,626,406,1004,0
1790,daySequence1--01004.jpg,go,382,427,400,457,1004,0
1791,daySequence1--01005.jpg,go,743,428,761,458,1005,0
1792,daySequence1--01005.jpg,go,608,376,626,406,1005,0
1793,daySequence1--01005.jpg,go,379,427,400,457,1005,0
1794,daySequence1--01006.jpg,go,743,428,761,458,1006,0
1795,daySequence1--01006.jpg,go,608,376,626,406,1006,0
1796,daySequence1--01006.jpg,go,382,427,400,457,1006,0
1797,daySequence1--01007.jpg,go,742,427,760,457,1007,0
1798,daySequence1--01007.jpg,go,608,375,626,405,1007,0
1799,daySequence1--01007.jpg,go,383,426,401,456,1007,0
1800,daySequence1--01008.jpg,go,743,427,761,457,1008,0
1801,daySequence1--01008.jpg,go,608,375,626,405,1008,0
1802,daySequence1--01008.jpg,go,381,425,399,455,1008,0
1803,daySequence1--01009.jpg,go,743,427,761,457,1009,0
1804,daySequence1--01009.jpg,go,607,373,625,403,1009,0
1805,daySequence1--01009.jpg,go,382,425,400,455,1009,0
1806,daySequence1--01010.jpg,go,608,374,626,404,1010,0
1807,daySequence1--01010.jpg,go,743,426,761,456,1010,0
1808,daySequence1--01010.jpg,go,381,424,399,454,1010,0
1809,daySequence1--01011.jpg,go,608,373,626,403,1011,0
1810,daySequence1--01011.jpg,go,743,426,761,456,1011,0
1811,daySequence1--01011.jpg,go,381,425,399,455,1011,0
1812,daySequence1--01012.jpg,go,744,426,762,456,1012,0
1813,daySequence1--01012.jpg,go,606,368,624,403,1012,0
1814,daySequence1--01012.jpg,go,382,423,400,453,1012,0
1815,daySequence1--01013.jpg,go,607,374,625,404,1013,0
1816,daySequence1--01013.jpg,go,740,425,761,455,1013,0
1817,daySequence1--01013.jpg,go,382,424,400,454,1013,0
1818,daySequence1--01014.jpg,go,743,427,761,457,1014,0
1819,daySequence1--01014.jpg,go,378,425,402,455,1014,0
1820,daySequence1--01014.jpg,go,608,374,626,404,1014,0
1821,daySequence1--01015.jpg,go,743,427,761,457,1015,0
1822,daySequence1--01015.jpg,go,607,373,625,403,1015,0
1823,daySequence1--01015.jpg,go,381,424,399,454,1015,0
1824,daySequence1--01016.jpg,go,742,421,760,456,1016,0
1825,daySequence1--01016.jpg,go,607,373,625,403,1016,0
1826,daySequence1--01016.jpg,go,381,424,399,454,1016,0
1827,daySequence1--01017.jpg,go,743,426,761,456,1017,0
1828,daySequence1--01017.jpg,go,607,373,625,403,1017,0
1829,daySequence1--01017.jpg,go,381,424,399,454,1017,0
1830,daySequence1--01018.jpg,go,743,426,761,456,1018,0
1831,daySequence1--01018.jpg,go,607,373,625,403,1018,0
1832,daySequence1--01018.jpg,go,381,423,399,453,1018,0
1833,daySequence1--01019.jpg,go,743,426,761,456,1019,0
1834,daySequence1--01019.jpg,go,607,373,625,403,1019,0
1835,daySequence1--01019.jpg,go,379,424,400,454,1019,0
1836,daySequence1--01020.jpg,go,607,374,625,404,1020,0
1837,daySequence1--01020.jpg,go,743,427,761,457,1020,0
1838,daySequence1--01020.jpg,go,381,425,399,455,1020,0
1839,daySequence1--01021.jpg,go,743,427,761,457,1021,0
1840,daySequence1--01021.jpg,go,607,375,625,405,1021,0
1841,daySequence1--01021.jpg,go,381,426,399,456,1021,0
1842,daySequence1--01022.jpg,go,744,427,762,457,1022,0
1843,daySequence1--01022.jpg,go,607,375,625,405,1022,0
1844,daySequence1--01022.jpg,go,381,425,399,455,1022,0
1845,daySequence1--01023.jpg,go,743,427,761,457,1023,0
1846,daySequence1--01023.jpg,go,607,374,625,404,1023,0
1847,daySequence1--01023.jpg,go,380,425,398,455,1023,0
1848,daySequence1--01024.jpg,go,743,427,761,457,1024,0
1849,daySequence1--01024.jpg,go,608,374,626,404,1024,0
1850,daySequence1--01024.jpg,go,379,425,400,455,1024,0
1851,daySequence1--01025.jpg,go,743,427,761,457,1025,0
1852,daySequence1--01025.jpg,go,607,374,625,404,1025,0
1853,daySequence1--01025.jpg,go,381,425,399,455,1025,0
1854,daySequence1--01026.jpg,go,743,427,761,457,1026,0
1855,daySequence1--01026.jpg,go,608,375,626,405,1026,0
1856,daySequence1--01026.jpg,go,381,425,399,455,1026,0
1857,daySequence1--01027.jpg,go,743,427,761,457,1027,0
1858,daySequence1--01027.jpg,go,608,375,626,405,1027,0
1859,daySequence1--01027.jpg,go,382,427,400,457,1027,0
1860,daySequence1--01028.jpg,go,743,427,761,457,1028,0
1861,daySequence1--01028.jpg,go,608,375,626,405,1028,0
1862,daySequence1--01028.jpg,go,381,425,399,455,1028,0
1863,daySequence1--01029.jpg,go,743,427,761,457,1029,0
1864,daySequence1--01029.jpg,go,607,375,625,405,1029,0
1865,daySequence1--01029.jpg,go,382,427,400,457,1029,0
1866,daySequence1--01030.jpg,go,743,427,761,457,1030,0
1867,daySequence1--01030.jpg,go,608,375,626,405,1030,0
1868,daySequence1--01030.jpg,go,381,426,399,456,1030,0
1869,daySequence1--01031.jpg,go,743,427,761,457,1031,0
1870,daySequence1--01031.jpg,go,608,374,626,404,1031,0
1871,daySequence1--01031.jpg,go,381,426,399,456,1031,0
1872,daySequence1--01032.jpg,go,743,427,761,457,1032,0
1873,daySequence1--01032.jpg,go,608,374,626,404,1032,0
1874,daySequence1--01032.jpg,go,380,425,398,455,1032,0
1875,daySequence1--01033.jpg,go,743,427,761,457,1033,0
1876,daySequence1--01033.jpg,go,607,374,625,404,1033,0
1877,daySequence1--01033.jpg,go,380,426,398,456,1033,0
1878,daySequence1--01034.jpg,go,743,427,761,457,1034,0
1879,daySequence1--01034.jpg,go,607,374,625,404,1034,0
1880,daySequence1--01034.jpg,go,381,426,399,456,1034,0
1881,daySequence1--01035.jpg,go,743,426,761,456,1035,0
1882,daySequence1--01035.jpg,go,607,373,625,403,1035,0
1883,daySequence1--01035.jpg,go,381,425,399,455,1035,0
1884,daySequence1--01036.jpg,go,743,426,761,456,1036,0
1885,daySequence1--01036.jpg,go,608,373,626,403,1036,0
1886,daySequence1--01036.jpg,go,380,424,398,454,1036,0
1887,daySequence1--01037.jpg,go,743,426,761,456,1037,0
